date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:16	751/751	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222ef-63aa611652131%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tn.6cd8c9a4.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tn.6cd8c9a4.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:16	733/733	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222dd-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tn.8b09464a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tn.8b09464a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:16	554/554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222a-63aa611011a2f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tr.2880fc8e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tr.2880fc8e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:17	575/575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223f-63aa61164c36f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tr.c3d773f3.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tr.c3d773f3.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:17	32287/32287	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227e1f-63aa610a95b83%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tm.6de6696b.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tm.6de6696b.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:17	31566/31566	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227b4e-63aa611a3d2de%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tm.44298648.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tm.44298648.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:17	14497/14497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2238a1-63aa611a44041%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tc.f4f86583.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tc.f4f86583.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:17	14756/14756	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2239a4-63aa611a3d2de%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tc.0d16f864.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tc.0d16f864.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:18	1783/1783	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226f7-63aa610a95b83%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tv.99618ffc.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/tv.99618ffc.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:18	1716/1716	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226b4-63aa61164c36f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tv.c87adc62.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/tv.c87adc62.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:18	3951/3951	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f6f-63aa611652131%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ug.83f4207b.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ug.83f4207b.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:18	4024/4024	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fb8-63aa61164c36f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ug.983dd591.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ug.983dd591.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:19	238/238	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ee-63aa611011a2f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ua.67a46bf7.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ua.67a46bf7.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:19	238/238	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ee-63aa61100accc%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ua.2dd397cb.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ua.2dd397cb.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:19	254/254	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fe-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ae.2c530f64.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ae.2c530f64.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:19	262/262	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22106-63aa610a8905e%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ae.23c17470.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ae.23c17470.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:19	538/538	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2221a-63aa610a91d01%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/gb.ba1c7f5d.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/gb.ba1c7f5d.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:20	541/541	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2221d-63aa611a3945c%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/gb.35dbacd7.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/gb.35dbacd7.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:20	4461/4461	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22116d-63aa611a44041%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/us.3cc0d38b.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/us.3cc0d38b.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:20	3921/3921	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f51-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/us.c95087e1.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/us.c95087e1.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:20	4523/4523	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211ab-63aa610a95b83%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/um.0f5d59d4.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/um.0f5d59d4.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:20	3972/3972	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f84-63aa61164c36f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/um.c3e06b4d.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/um.c3e06b4d.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:21	1718/1718	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226b6-63aa610a95b83%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/uy.4c3f85c5.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/uy.4c3f85c5.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:21	1715/1715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226b3-63aa61100accc%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/uy.091841c8.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/uy.091841c8.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:21	1454/1454	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ae-63aa610a95b83%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/uz.6e16292a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/uz.6e16292a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:21	1454/1454	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ae-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/uz.ba79d297.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/uz.ba79d297.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:22	3772/3772	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ebc-63aa611a44fe1%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vu.25acc797.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vu.25acc797.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:22	3732/3732	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e94-63aa611a3e27e%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vu.87d69c18.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vu.87d69c18.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:22	1168/1168	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22490-63aa611011a2f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ve.b8bb0477.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ve.b8bb0477.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:22	1188/1188	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224a4-63aa61100accc%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ve.125ee924.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ve.125ee924.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:23	494/494	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221ee-63aa6116530d1%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vn.2301f6f4.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vn.2301f6f4.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:23	498/498	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f2-63aa61164d30f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vn.25540177.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vn.25540177.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:23	24640/24640	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226040-63aa6116530d1%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vg.7bc5c832.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vg.7bc5c832.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:23	24814/24814	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260ee-63aa611a3e27e%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vg.76c17dc3.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vg.76c17dc3.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:23	8742/8742	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222226-63aa611011a2f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vi.bad0002a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vi.bad0002a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:23	8697/8697	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2221f9-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vi.1ae3b627.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vi.1ae3b627.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:24	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa610a96b23%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/wf.e9a373c6.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/wf.e9a373c6.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:24	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa61100accc%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/wf.55c63880.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/wf.55c63880.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:24	873/873	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22369-63aa61100cc0d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/eh.8c8b2743.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/eh.8c8b2743.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:24	817/817	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22331-63aa6116484ed%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/eh.905fdd08.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/eh.905fdd08.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:25	275/275	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22113-63aa610a96b23%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ye.f62afcdd.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ye.f62afcdd.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:25	275/275	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22113-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ye.2289a38e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ye.2289a38e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:25	5497/5497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221579-63aa610a96b23%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/zm.79a41234.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/zm.79a41234.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:25	5401/5401	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221519-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/zm.a303f51a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/zm.a303f51a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:26	6641/6641	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2219f1-63aa611011a2f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/zw.f5ceeff7.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/zw.f5ceeff7.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:26	6614/6614	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2219d6-63aa61164d30f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/zw.2840e62a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/zw.2840e62a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:26	559/559	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222f-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ax.6651bb25.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ax.6651bb25.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:26	541/541	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2221d-63aa611002fc9%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ax.c260e9a5.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ax.c260e9a5.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:26	6143/6143	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217ff-63aa61100accc%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/aq.e3fbc5d0.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/aq.e3fbc5d0.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:27	5958/5958	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221746-63aa611002fc9%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/aq.e6c275d0.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/aq.e6c275d0.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:27	30032/30032	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%227550-63aa611a24c34-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Lora.6bf32174.eot	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Lora.6bf32174.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:27	30032/30032	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%227550-63aa610a7b598-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Lora.6bf32174.eot?	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Lora.6bf32174d41d.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:27	31568/31568	---M--	200	added ('OK')	font/woff	etag:%227b50-63aa610ff06e2%22	https://merchant.mypos.com/build/assets/common/fonts/Lora.697c043e.woff	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Lora.697c043e.woff	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:28	199220/199220	---MCZ	200	added ('OK')	font/ttf	etag:%2230a34-63aa611a24c34-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Lora.ef15c7ea.ttf	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Lora.ef15c7ea.ttf	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:28	76064/76064	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212920-63aa611a24c34%22	https://merchant.mypos.com/build/assets/common/fonts/Lora.f500fc6f.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Lora.f500fc6f.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:28	18233/18233	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224739-63aa610ff2622-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/OpenSans.6c0fabe7.eot	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/OpenSans.6c0fabe7.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:28	18233/18233	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224739-63aa610ff2622-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/OpenSans.6c0fabe7.eot?	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/OpenSans.6c0fabe7d41d.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:28	20248/20248	---M--	200	added ('OK')	font/woff	etag:%224f18-63aa610a7c538%22	https://merchant.mypos.com/build/assets/common/fonts/OpenSans.7dafb1a4.woff	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/OpenSans.7dafb1a4.woff	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:29	217360/217360	---MCZ	200	added ('OK')	font/ttf	etag:%2235110-63aa611a25bd4-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/OpenSans.17e98b9e.ttf	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/OpenSans.17e98b9e.ttf	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:29	107279/107279	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a30f-63aa611a26b75%22	https://merchant.mypos.com/build/assets/common/fonts/OpenSans.e2667180.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/OpenSans.e2667180.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:29	15653/15653	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223d25-63aa611637b46-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Cookie.e54d2d54.eot	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Cookie.e54d2d54.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:29	15653/15653	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223d25-63aa611a23c93-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Cookie.e54d2d54.eot?	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Cookie.e54d2d54d41d.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:30	17600/17600	---M--	200	added ('OK')	font/woff	etag:%2244c0-63aa611a23c93%22	https://merchant.mypos.com/build/assets/common/fonts/Cookie.1228e137.woff	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Cookie.1228e137.woff	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:30	43800/43800	---M-Z	200	added ('OK')	font/ttf	etag:%22ab18-63aa610a7b598-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Cookie.f7a638e0.ttf	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Cookie.f7a638e0.ttf	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:30	94334/94334	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221707e-63aa611a23c93%22	https://merchant.mypos.com/build/assets/common/fonts/Cookie.3d2c1945.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Cookie.3d2c1945.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:30	52807/52807	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ce47-63aa611636ba6-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Caveat.94504ea3.eot	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Caveat.94504ea3.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:31	52807/52807	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ce47-63aa611636ba6-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Caveat.94504ea3.eot?	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Caveat.94504ea3d41d.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:31	55400/55400	---M--	200	added ('OK')	font/woff	etag:%22d868-63aa610fef741%22	https://merchant.mypos.com/build/assets/common/fonts/Caveat.d352a978.woff	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Caveat.d352a978.woff	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:31	196984/196984	---MCZ	200	added ('OK')	font/ttf	etag:%2230178-63aa611a23c93-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Caveat.88c86b7f.ttf	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Caveat.88c86b7f.ttf	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:32	116573/116573	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c75d-63aa611636ba6%22	https://merchant.mypos.com/build/assets/common/fonts/Caveat.078f2233.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Caveat.078f2233.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:32	17474/17474	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224442-63aa611a25bd4-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.d6d1b8e3.eot	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.d6d1b8e3.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:32	17474/17474	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224442-63aa611a25bd4-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.d6d1b8e3.eot?	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.d6d1b8e3d41d.eot	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:32	18980/18980	---M--	200	added ('OK')	font/woff	etag:%224a24-63aa611638ae7%22	https://merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.80beb4cb.woff	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.80beb4cb.woff	(from https://merchant.mypos.com/build/22441.e4134377.css)
